ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
4379,"PPI Overall Score",Chad,TCD,2022,4.804530744,#d73027,"Very High",Admin,"2024-12-03 09:49:47"
4380,"PPI Overall Score",Togo,TGO,2022,3.854368932,#fdae61,High,Admin,"2024-12-03 09:49:47"
4381,"PPI Overall Score",Thailand,THA,2022,3.113915858,#a6d96a,Low,Admin,"2024-12-03 09:49:47"
4382,"PPI Overall Score",Tajikistan,TJK,2022,4.165048544,#d73027,"Very High",Admin,"2024-12-03 09:49:47"
4383,"PPI Overall Score",Turkmenistan,TKM,2022,4.009708738,#d73027,"Very High",Admin,"2024-12-03 09:49:47"
4384,"PPI Overall Score",Timor-Leste,TLS,2022,3.608414239,#fdae61,High,Admin,"2024-12-03 09:49:48"
4385,"PPI Overall Score","Trinidad and Tobago",TTO,2022,2.660841424,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4386,"PPI Overall Score",Tunisia,TUN,2022,3.098381877,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4387,"PPI Overall Score",Türkiye,TUR,2022,3.52815534,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4388,"PPI Overall Score",Tanzania,TZA,2022,3.582524272,#fdae61,High,Admin,"2024-12-03 09:49:48"
4389,"PPI Overall Score",Uganda,UGA,2022,4.149514563,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4390,"PPI Overall Score",Ukraine,UKR,2022,3.301618123,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4391,"PPI Overall Score",Uruguay,URY,2022,2.003236246,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4392,"PPI Overall Score","United States",USA,2022,2.01618123,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4393,"PPI Overall Score",Uzbekistan,UZB,2022,3.617475728,#fdae61,High,Admin,"2024-12-03 09:49:48"
4394,"PPI Overall Score",Venezuela,VEN,2022,4.413592233,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4395,"PPI Overall Score",Vietnam,VNM,2022,3.301618123,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4396,"PPI Overall Score",Yemen,YEM,2022,5,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4397,"PPI Overall Score","South Africa",ZAF,2022,3.106148867,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4398,"PPI Overall Score",Zambia,ZMB,2022,3.733980583,#fdae61,High,Admin,"2024-12-03 09:49:48"
4399,"PPI Overall Score",Zimbabwe,ZWE,2022,4.223300971,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4400,"PPI Overall Score","Solomon Islands",SLB,2022,3.06652659,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4401,"PPI Overall Score",Vanuatu,VUT,2022,3.06652659,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4402,"Temperature Anomaly","No Country",AFG,2022,4.133679735,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4403,"Temperature Anomaly",Angola,AGO,2022,3.377893245,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4404,"Temperature Anomaly",Albania,ALB,2022,3.666981578,#fdae61,High,Admin,"2024-12-03 09:49:48"
4405,"Temperature Anomaly","United Arab Emirates",ARE,2022,3.632971186,#fdae61,High,Admin,"2024-12-03 09:49:48"
4406,"Temperature Anomaly",Argentina,ARG,2022,2.840340104,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4407,"Temperature Anomaly",Armenia,ARM,2022,3.845536136,#fdae61,High,Admin,"2024-12-03 09:49:48"
4408,"Temperature Anomaly",Australia,AUS,2022,2.945205479,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4409,"Temperature Anomaly",Austria,AUT,2022,4.592820028,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4410,"Temperature Anomaly",Azerbaijan,AZE,2022,4.197921587,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4411,"Temperature Anomaly",Belgium,BEL,2022,4.88474256,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4412,"Temperature Anomaly",Benin,BEN,2022,3.068020784,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4413,"Temperature Anomaly","Burkina Faso",BFA,2022,2.990552669,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4414,"Temperature Anomaly",Bangladesh,BGD,2022,3.381672178,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4415,"Temperature Anomaly",Bulgaria,BGR,2022,3.962683042,#fdae61,High,Admin,"2024-12-03 09:49:48"
4416,"Temperature Anomaly",Bahrain,BHR,2022,4.138403401,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4417,"Temperature Anomaly","Bosnia and Herzegovina",BIH,2022,4.208313651,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4418,"Temperature Anomaly",Belarus,BLR,2022,4.048653755,#fdae61,High,Admin,"2024-12-03 09:49:48"
4419,"Temperature Anomaly",Bolivia,BOL,2022,2.841284837,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4420,"Temperature Anomaly",Brazil,BRA,2022,3.107699575,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4421,"Temperature Anomaly",Bhutan,BTN,2022,3.671705243,#fdae61,High,Admin,"2024-12-03 09:49:48"
4422,"Temperature Anomaly",Botswana,BWA,2022,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4423,"Temperature Anomaly","Central African Republic",CAF,2022,3.207841285,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4424,"Temperature Anomaly",Canada,CAN,2022,3.430798299,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4425,"Temperature Anomaly",Switzerland,CHE,2022,4.876239962,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4426,"Temperature Anomaly",Chile,CHL,2022,2.617383089,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4427,"Temperature Anomaly",China,CHN,2022,4.031648559,#fdae61,High,Admin,"2024-12-03 09:49:48"
4428,"Temperature Anomaly","Côte d'Ivoire",CIV,2022,3.337269721,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4429,"Temperature Anomaly",Cameroon,CMR,2022,3.219178082,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4430,"Temperature Anomaly","Democratic Republic of the Congo",COD,2022,3.631081719,#fdae61,High,Admin,"2024-12-03 09:49:48"
4431,"Temperature Anomaly","Republic of the Congo",COG,2022,3.409069438,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4432,"Temperature Anomaly",Colombia,COL,2022,3.058573453,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4433,"Temperature Anomaly",Cuba,CUB,2022,3.590458196,#fdae61,High,Admin,"2024-12-03 09:49:48"
4434,"Temperature Anomaly",Cyprus,CYP,2022,3.401511573,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4435,"Temperature Anomaly",Czechia,CZE,2022,4.494567785,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4436,"Temperature Anomaly",Germany,DEU,2022,4.685403873,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4437,"Temperature Anomaly",Djibouti,DJI,2022,3.694378838,#fdae61,High,Admin,"2024-12-03 09:49:48"
4438,"Temperature Anomaly",Denmark,DNK,2022,4.32923949,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4439,"Temperature Anomaly","Dominican Republic",DOM,2022,3.160604629,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4440,"Temperature Anomaly",Algeria,DZA,2022,3.827586207,#fdae61,High,Admin,"2024-12-03 09:49:48"
4441,"Temperature Anomaly",Ecuador,ECU,2022,2.928200283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4442,"Temperature Anomaly",Egypt,EGY,2022,2.851676901,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4443,"Temperature Anomaly",Eritrea,ERI,2022,2.733585262,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4444,"Temperature Anomaly",Spain,ESP,2022,4.58431743,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4445,"Temperature Anomaly",Estonia,EST,2022,4.085498347,#fdae61,High,Admin,"2024-12-03 09:49:48"
4446,"Temperature Anomaly",Ethiopia,ETH,2022,3.607463392,#fdae61,High,Admin,"2024-12-03 09:49:48"
4447,"Temperature Anomaly",Finland,FIN,2022,4.180916391,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4448,"Temperature Anomaly",France,FRA,2022,5,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4449,"Temperature Anomaly",Gabon,GAB,2022,3.171941427,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4450,"Temperature Anomaly","United Kingdom",GBR,2022,4.038261691,#fdae61,High,Admin,"2024-12-03 09:49:48"
4451,"Temperature Anomaly",Georgia,GEO,2022,3.659423713,#fdae61,High,Admin,"2024-12-03 09:49:48"
4452,"Temperature Anomaly",Ghana,GHA,2022,3.173830893,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4453,"Temperature Anomaly",Guinea,GIN,2022,3.361832782,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4454,"Temperature Anomaly",Gambia,GMB,2022,3.482758621,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4455,"Temperature Anomaly",Guinea-Bissau,GNB,2022,3.456306094,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4456,"Temperature Anomaly","Equatorial Guinea",GNQ,2022,3.410958904,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4457,"Temperature Anomaly",Greece,GRC,2022,3.21539915,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4458,"Temperature Anomaly",Guatemala,GTM,2022,3.098252244,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4459,"Temperature Anomaly",Guyana,GUY,2022,3.239962211,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4460,"Temperature Anomaly",Honduras,HND,2022,2.915918753,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4461,"Temperature Anomaly",Croatia,HRV,2022,4.319792159,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4462,"Temperature Anomaly",Haiti,HTI,2022,3.267359471,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4463,"Temperature Anomaly",Hungary,HUN,2022,4.25649504,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4464,"Temperature Anomaly",Indonesia,IDN,2022,3.25791214,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4465,"Temperature Anomaly",India,IND,2022,2.979215872,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4466,"Temperature Anomaly",Ireland,IRL,2022,3.899385923,#fdae61,High,Admin,"2024-12-03 09:49:48"
4467,"Temperature Anomaly",Iran,IRN,2022,4.47189419,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4468,"Temperature Anomaly",Iraq,IRQ,2022,4.261218706,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4469,"Temperature Anomaly",Iceland,ISL,2022,3.367501181,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4470,"Temperature Anomaly",Israel,ISR,2022,3.252243741,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4471,"Temperature Anomaly",Italy,ITA,2022,4.249881908,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4472,"Temperature Anomaly",Jamaica,JAM,2022,3.309872461,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4473,"Temperature Anomaly",Jordan,JOR,2022,3.51582428,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4474,"Temperature Anomaly",Japan,JPN,2022,3.494095418,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4475,"Temperature Anomaly",Kazakhstan,KAZ,2022,4.794992915,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4476,"Temperature Anomaly",Kenya,KEN,2022,3.442135097,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4477,"Temperature Anomaly",Kyrgyzstan,KGZ,2022,4.707132735,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4478,"Temperature Anomaly",Cambodia,KHM,2022,3.128483703,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4479,"Temperature Anomaly","South Korea",KOR,2022,3.800188947,#fdae61,High,Admin,"2024-12-03 09:49:48"
4480,"Temperature Anomaly",Kuwait,KWT,2022,4.382144544,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4481,"Temperature Anomaly",Laos,LAO,2022,3.283419934,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4482,"Temperature Anomaly",Lebanon,LBN,2022,3.451582428,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4483,"Temperature Anomaly",Liberia,LBR,2022,3.702881436,#fdae61,High,Admin,"2024-12-03 09:49:48"
4484,"Temperature Anomaly",Libya,LBY,2022,2.760982522,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4485,"Temperature Anomaly","Sri Lanka",LKA,2022,3.181388758,#a6d96a,Low,Admin,"2024-12-03 09:49:48"
4486,"Temperature Anomaly",Lesotho,LSO,2022,3.529050543,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4487,"Temperature Anomaly",Lithuania,LTU,2022,4.084553614,#fdae61,High,Admin,"2024-12-03 09:49:48"
4488,"Temperature Anomaly",Latvia,LVA,2022,4.077940482,#fdae61,High,Admin,"2024-12-03 09:49:48"
4489,"Temperature Anomaly",Morocco,MAR,2022,4.408597071,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4490,"Temperature Anomaly",Moldova,MDA,2022,4.257439773,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4491,"Temperature Anomaly",Madagascar,MDG,2022,3.045347189,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4492,"Temperature Anomaly",México,MEX,2022,3.41284837,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4493,"Temperature Anomaly","North Macedonia",MKD,2022,3.559282003,#fee98b,Medium,Admin,"2024-12-03 09:49:48"
4494,"Temperature Anomaly",Mali,MLI,2022,3.070854983,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4495,"Temperature Anomaly",Myanmar,MMR,2022,3.589513462,#fdae61,High,Admin,"2024-12-03 09:49:48"
4496,"Temperature Anomaly",Montenegro,MNE,2022,3.994803968,#fdae61,High,Admin,"2024-12-03 09:49:48"
4497,"Temperature Anomaly",Mongolia,MNG,2022,4.308455361,#d73027,"Very High",Admin,"2024-12-03 09:49:48"
4498,"Temperature Anomaly",Mozambique,MOZ,2022,3.020784128,#1a9850,"Very Low",Admin,"2024-12-03 09:49:48"
4499,"Temperature Anomaly",Mauritania,MRT,2022,3.849315068,#fdae61,High,Admin,"2024-12-03 09:49:49"
4500,"Temperature Anomaly",Mauritius,MUS,2022,2.794992915,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4501,"Temperature Anomaly",Malawi,MWI,2022,3.003778932,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4502,"Temperature Anomaly",Malaysia,MYS,2022,3.524326878,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4503,"Temperature Anomaly",Namibia,NAM,2022,2.458667926,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4504,"Temperature Anomaly",Niger,NER,2022,2.637222485,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4505,"Temperature Anomaly",Nigeria,NGA,2022,2.980160605,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4506,"Temperature Anomaly",Nicaragua,NIC,2022,3.028341993,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4507,"Temperature Anomaly",Netherlands,NLD,2022,4.690127539,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4508,"Temperature Anomaly",Norway,NOR,2022,4.044874823,#fdae61,High,Admin,"2024-12-03 09:49:49"
4509,"Temperature Anomaly",Nepal,NPL,2022,3.302314596,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4510,"Temperature Anomaly","New Zealand",NZL,2022,3.478979688,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4511,"Temperature Anomaly",Oman,OMN,2022,3.229570146,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4512,"Temperature Anomaly",Pakistan,PAK,2022,3.545111006,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4513,"Temperature Anomaly",Panama,PAN,2022,2.920642419,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4514,"Temperature Anomaly",Peru,PER,2022,3.062352385,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4515,"Temperature Anomaly",Philippines,PHL,2022,3.560226736,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4516,"Temperature Anomaly","Papua New Guinea",PNG,2022,3.386395843,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4517,"Temperature Anomaly",Poland,POL,2022,4.175247992,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4518,"Temperature Anomaly","North Korea",PRK,2022,3.753897024,#fdae61,High,Admin,"2024-12-03 09:49:49"
4519,"Temperature Anomaly",Portugal,PRT,2022,4.422768068,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4520,"Temperature Anomaly",Paraguay,PRY,2022,2.846008503,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4521,"Temperature Anomaly",Palestine,PSE,2022,3.247520076,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4522,"Temperature Anomaly",Qatar,QAT,2022,3.985356637,#fdae61,High,Admin,"2024-12-03 09:49:49"
4523,"Temperature Anomaly",Romania,ROU,2022,4.074161549,#fdae61,High,Admin,"2024-12-03 09:49:49"
4524,"Temperature Anomaly",Russia,RUS,2022,4.368918281,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4525,"Temperature Anomaly","Saudi Arabia",SAU,2022,3.881435994,#fdae61,High,Admin,"2024-12-03 09:49:49"
4526,"Temperature Anomaly",Sudan,SDN,2022,2.963155409,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4527,"Temperature Anomaly",Senegal,SEN,2022,3.560226736,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4528,"Temperature Anomaly",Singapore,SGP,2022,3.471421823,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4529,"Temperature Anomaly","Solomon Islands",SLB,2022,3.213509684,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4530,"Temperature Anomaly","Sierra Leone",SLE,2022,3.487482286,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4531,"Temperature Anomaly","El Salvador",SLV,2022,2.854511101,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4532,"Temperature Anomaly",Somalia,SOM,2022,3.601794993,#fdae61,High,Admin,"2024-12-03 09:49:49"
4533,"Temperature Anomaly",Serbia,SRB,2022,4.063769485,#fdae61,High,Admin,"2024-12-03 09:49:49"
4534,"Temperature Anomaly","South Sudan",SSD,2022,3.161549362,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4535,"Temperature Anomaly",Slovakia,SVK,2022,4.139348134,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4536,"Temperature Anomaly",Slovenia,SVN,2022,4.533301842,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4537,"Temperature Anomaly",Sweden,SWE,2022,4.226263581,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4538,"Temperature Anomaly",Swaziland,SWZ,2022,3.52810581,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4539,"Temperature Anomaly",Syria,SYR,2022,3.683042041,#fdae61,High,Admin,"2024-12-03 09:49:49"
4540,"Temperature Anomaly",Chad,TCD,2022,2.93008975,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4541,"Temperature Anomaly",Togo,TGO,2022,3.153991497,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4542,"Temperature Anomaly",Thailand,THA,2022,3.190836089,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4543,"Temperature Anomaly",Tajikistan,TJK,2022,4.192253188,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4544,"Temperature Anomaly",Turkmenistan,TKM,2022,4.621162022,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4545,"Temperature Anomaly",Timor-Leste,TLS,2022,3.475200756,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4546,"Temperature Anomaly","Trinidad and Tobago",TTO,2022,2.907416155,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4547,"Temperature Anomaly",Tunisia,TUN,2022,4.397260274,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4548,"Temperature Anomaly",Türkiye,TUR,2022,3.408124705,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4549,"Temperature Anomaly",Tanzania,TZA,2022,3.093528578,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4550,"Temperature Anomaly",Uganda,UGA,2022,3.5706188,#fee98b,Medium,Admin,"2024-12-03 09:49:49"
4551,"Temperature Anomaly",Ukraine,UKR,2022,4.057156353,#fdae61,High,Admin,"2024-12-03 09:49:49"
4552,"Temperature Anomaly",Uruguay,URY,2022,2.593764761,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4553,"Temperature Anomaly","United States",USA,2022,3.382616911,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4554,"Temperature Anomaly",Uzbekistan,UZB,2022,4.695795938,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4555,"Temperature Anomaly",Venezuela,VEN,2022,2.736419462,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4556,"Temperature Anomaly",Vietnam,VNM,2022,3.208786018,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4557,"Temperature Anomaly",Vanuatu,VUT,2022,3.630136986,#fdae61,High,Admin,"2024-12-03 09:49:49"
4558,"Temperature Anomaly","South Africa",ZAF,2022,3.266414738,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4559,"Temperature Anomaly",Zambia,ZMB,2022,2.880963628,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4560,"Temperature Anomaly",Zimbabwe,ZWE,2022,1.769957487,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4561,"Temperature Anomaly",Burundi,BDI,2022,3.189176256,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4562,"Temperature Anomaly","Costa Rica",CRI,2022,3.106392328,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4563,"Temperature Anomaly",Rwanda,RWA,2022,3.189176256,#a6d96a,Low,Admin,"2024-12-03 09:49:49"
4564,"Temperature Anomaly",Yemen,YEM,2022,3.656310616,#fdae61,High,Admin,"2024-12-03 09:49:49"
4565,"Air Quality","No Country",AFG,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4566,"Air Quality",Angola,AGO,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4567,"Air Quality",Albania,ALB,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4568,"Air Quality","United Arab Emirates",ARE,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4569,"Air Quality",Argentina,ARG,2017,4.75412,#fdae61,High,Admin,"2024-12-03 09:49:49"
4570,"Air Quality",Armenia,ARM,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:49"
4571,"Air Quality",Australia,AUS,2017,1.99576,#1a9850,"Very Low",Admin,"2024-12-03 09:49:49"
4572,"Air Quality",Austria,AUT,2017,4.40208,#fdae61,High,Admin,"2024-12-03 09:49:49"
4573,"Air Quality",Azerbaijan,AZE,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4574,"Air Quality",Burundi,BDI,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4575,"Air Quality",Belgium,BEL,2017,4.67796,#fdae61,High,Admin,"2024-12-03 09:49:50"
4576,"Air Quality",Benin,BEN,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4577,"Air Quality","Burkina Faso",BFA,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4578,"Air Quality",Bangladesh,BGD,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4579,"Air Quality",Bulgaria,BGR,2017,4.9958,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4580,"Air Quality",Bahrain,BHR,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4581,"Air Quality","Bosnia and Herzegovina",BIH,2017,4.9982,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4582,"Air Quality",Belarus,BLR,2017,4.99724,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4583,"Air Quality",Bolivia,BOL,2017,4.99996,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4584,"Air Quality",Brazil,BRA,2017,3.7254,#fee98b,Medium,Admin,"2024-12-03 09:49:50"
4585,"Air Quality",Bhutan,BTN,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4586,"Air Quality",Botswana,BWA,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4587,"Air Quality","Central African Republic",CAF,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4588,"Air Quality",Canada,CAN,2017,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:50"
4589,"Air Quality",Switzerland,CHE,2017,2.972,#a6d96a,Low,Admin,"2024-12-03 09:49:50"
4590,"Air Quality",Chile,CHL,2017,4.90652,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4591,"Air Quality",China,CHN,2017,4.99992,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4592,"Air Quality","Côte d'Ivoire",CIV,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4593,"Air Quality",Cameroon,CMR,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4594,"Air Quality","Democratic Republic of the Congo",COD,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4595,"Air Quality","Republic of the Congo",COG,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4596,"Air Quality",Colombia,COL,2017,4.6842,#fdae61,High,Admin,"2024-12-03 09:49:50"
4597,"Air Quality","Costa Rica",CRI,2017,4.98756,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4598,"Air Quality",Cuba,CUB,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4599,"Air Quality",Cyprus,CYP,2017,5,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4600,"Air Quality",Czechia,CZE,2017,4.98708,#d73027,"Very High",Admin,"2024-12-03 09:49:50"
4601,"Air Quality",Germany,DEU,2017,4.56696,#fdae61,High,Admin,"2024-12-03 09:49:50"
